date,day_of_week,month,is_weekend,is_holiday,public_holiday_name,university_calendar_status,is_school_in_session,weather,temperature_C,promotion,foot_traffic_index,student_density_index,daily_sales_NGN,transactions_count,avg_order_value_NGN,ramadan,lent
2021-09-09,Thursday,9,False,False,,In Session,True,Sunny,27.6,False,91,86,108230,67,1615.37,False,False
2021-09-10,Friday,9,False,False,,In Session,True,Rainy,25.8,False,61,80,88400,63,1403.17,False,False
2021-09-11,Saturday,9,True,False,,In Session,True,Rainy,28.7,False,50,53,85632,55,1556.95,False,False
2021-09-12,Sunday,9,True,False,,In Session,True,Rainy,27.8,False,59,66,82267,55,1495.76,False,False
2021-09-13,Monday,9,False,False,,In Session,True,Rainy,25.6,False,74,87,93726,63,1487.71,False,False
2021-09-14,Tuesday,9,False,False,,In Session,True,Rainy,27.1,False,49,76,81534,55,1482.44,False,False
2021-09-15,Wednesday,9,False,False,,In Session,True,Rainy,27.3,False,56,80,83518,62,1347.06,False,False
2021-09-16,Thursday,9,False,False,,In Session,True,Cloudy,24.1,False,68,76,89176,56,1592.43,False,False
2021-09-17,Friday,9,False,False,,In Session,True,Cloudy,27.7,False,64,79,91826,50,1836.52,False,False
2021-09-18,Saturday,9,True,False,,In Session,True,Rainy,24.4,False,38,52,77599,53,1464.13,False,False
2021-09-19,Sunday,9,True,False,,In Session,True,Cloudy,26.9,False,72,82,106410,70,1520.14,False,False
2021-09-20,Monday,9,False,False,,In Session,True,Cloudy,28.3,False,64,69,96751,64,1511.73,False,False
2021-09-21,Tuesday,9,False,False,,In Session,True,Rainy,26.5,False,49,82,69506,50,1390.12,False,False
2021-09-22,Wednesday,9,False,False,,In Session,True,Cloudy,27.6,False,67,83,88282,56,1576.46,False,False
2021-09-23,Thursday,9,False,False,,In Session,True,Rainy,28.7,False,54,65,79359,49,1619.57,False,False
2021-09-24,Friday,9,False,False,,In Session,True,Sunny,28.0,False,75,100,86038,53,1623.36,False,False
2021-09-25,Saturday,9,True,False,,In Session,True,Sunny,29.1,False,92,91,133648,80,1670.6,False,False
2021-09-26,Sunday,9,True,False,,In Session,True,Rainy,25.6,False,80,75,94723,60,1578.72,False,False
2021-09-27,Monday,9,False,False,,In Session,True,Cloudy,27.8,False,62,68,78336,58,1350.62,False,False
2021-09-28,Tuesday,9,False,False,,In Session,True,Rainy,26.7,False,36,54,68577,44,1558.57,False,False
2021-09-29,Wednesday,9,False,False,,In Session,True,Rainy,24.8,True,60,71,93550,53,1765.09,False,False
2021-09-30,Thursday,9,False,False,,In Session,True,Rainy,27.6,False,57,73,72088,48,1501.83,False,False
2021-10-01,Friday,10,False,True,Independence Day,In Session,True,Rainy,27.8,False,54,94,77555,58,1337.16,False,False
2021-10-02,Saturday,10,True,False,,In Session,True,Rainy,30.2,False,53,73,96727,65,1488.11,False,False
2021-10-03,Sunday,10,True,False,,In Session,True,Rainy,29.2,True,89,91,129916,91,1427.65,False,False
2021-10-04,Monday,10,False,False,,In Session,True,Rainy,27.7,False,54,71,80956,53,1527.47,False,False
2021-10-05,Tuesday,10,False,False,,In Session,True,Sunny,28.0,False,71,64,93877,60,1564.62,False,False
2021-10-06,Wednesday,10,False,False,,In Session,True,Cloudy,29.3,False,63,82,96531,70,1379.01,False,False
2021-10-07,Thursday,10,False,False,,In Session,True,Rainy,29.2,False,43,73,73259,47,1558.7,False,False
2021-10-08,Friday,10,False,False,,In Session,True,Rainy,26.1,False,67,82,91713,63,1455.76,False,False
2021-10-09,Saturday,10,True,False,,In Session,True,Cloudy,31.7,False,72,85,122873,81,1516.95,False,False
2021-10-10,Sunday,10,True,False,,In Session,True,Sunny,26.3,False,81,68,97333,57,1707.6,False,False
2021-10-11,Monday,10,False,False,,In Session,True,Rainy,30.7,False,49,63,74542,44,1694.14,False,False
2021-10-12,Tuesday,10,False,False,,In Session,True,Rainy,29.1,False,52,73,78853,60,1314.22,False,False
2021-10-13,Wednesday,10,False,False,,In Session,True,Cloudy,27.8,False,53,62,83565,52,1607.02,False,False
2021-10-14,Thursday,10,False,False,,In Session,True,Cloudy,28.9,True,72,63,108486,73,1486.11,False,False
2021-10-15,Friday,10,False,False,,In Session,True,Rainy,28.8,False,67,72,89723,59,1520.73,False,False
2021-10-16,Saturday,10,True,False,,In Session,True,Rainy,28.9,False,74,77,103886,67,1550.54,False,False
2021-10-17,Sunday,10,True,False,,In Session,True,Rainy,29.7,False,60,63,102848,54,1904.59,False,False
2021-10-18,Monday,10,False,False,,In Session,True,Cloudy,28.7,False,64,87,90997,59,1542.32,False,False
2021-10-19,Tuesday,10,False,False,,In Session,True,Rainy,28.3,False,52,55,69005,43,1604.77,False,False
2021-10-20,Wednesday,10,False,False,,Exam Period,True,Rainy,28.7,False,71,88,95809,70,1368.7,False,False
2021-10-21,Thursday,10,False,False,,Exam Period,True,Rainy,29.7,True,64,91,97468,60,1624.47,False,False
2021-10-22,Friday,10,False,False,,Exam Period,True,Rainy,28.5,False,55,63,68762,43,1599.12,False,False
2021-10-23,Saturday,10,True,False,,Exam Period,True,Rainy,29.0,False,55,38,67399,46,1465.2,False,False
2021-10-24,Sunday,10,True,False,,Exam Period,True,Cloudy,29.4,False,57,30,78119,50,1562.38,False,False
2021-10-25,Monday,10,False,False,,Exam Period,True,Sunny,29.4,False,63,66,81326,53,1534.45,False,False
2021-10-26,Tuesday,10,False,False,,Exam Period,True,Sunny,30.7,False,62,57,61005,37,1648.78,False,False
2021-10-27,Wednesday,10,False,False,,Exam Period,True,Rainy,29.3,False,63,73,71401,44,1622.75,False,False
2021-10-28,Thursday,10,False,False,,Exam Period,True,Rainy,30.7,False,53,53,70581,42,1680.5,False,False
2021-10-29,Friday,10,False,False,,Exam Period,True,Cloudy,29.8,False,66,69,89903,54,1664.87,False,False
2021-10-30,Saturday,10,True,False,,Exam Period,True,Sunny,27.8,False,67,62,87481,60,1458.02,False,False
2021-10-31,Sunday,10,True,False,,Exam Period,True,Rainy,28.8,True,57,37,86270,60,1437.83,False,False
2021-11-01,Monday,11,False,False,,Semester Break,False,Cloudy,29.7,False,30,30,38078,26,1464.54,False,False
2021-11-02,Tuesday,11,False,False,,Semester Break,False,Cloudy,28.6,False,45,39,44472,35,1270.63,False,False
2021-11-03,Wednesday,11,False,False,,Semester Break,False,Sunny,30.1,False,54,30,42420,38,1116.32,False,False
2021-11-04,Thursday,11,False,False,,Semester Break,False,Sunny,30.3,False,42,32,47834,34,1406.88,False,False
2021-11-05,Friday,11,False,False,,Semester Break,False,Cloudy,30.4,False,52,46,46309,30,1543.63,False,False
2021-11-06,Saturday,11,True,False,,Semester Break,False,Sunny,27.3,False,50,23,47311,27,1752.26,False,False
2021-11-07,Sunday,11,True,False,,Semester Break,False,Sunny,29.1,False,50,30,52672,31,1699.1,False,False
2021-11-08,Monday,11,False,False,,Semester Break,False,Sunny,28.7,False,30,13,37618,22,1709.91,False,False
2021-11-09,Tuesday,11,False,False,,Semester Break,False,Cloudy,29.8,False,50,41,46553,29,1605.28,False,False
2021-11-10,Wednesday,11,False,False,,Semester Break,False,Sunny,29.1,False,59,47,55667,32,1739.59,False,False
2021-11-11,Thursday,11,False,False,,Semester Break,False,Rainy,28.4,False,45,42,46724,30,1557.47,False,False
2021-11-12,Friday,11,False,False,,Semester Break,False,Rainy,29.3,False,9,12,29601,22,1345.5,False,False
2021-11-13,Saturday,11,True,False,,Semester Break,False,Sunny,31.9,False,55,26,47732,28,1704.71,False,False
2021-11-14,Sunday,11,True,False,,Semester Break,False,Sunny,29.9,False,49,11,49477,35,1413.63,False,False
2021-11-15,Monday,11,False,False,,Semester Break,False,Cloudy,31.6,False,27,13,39207,26,1507.96,False,False
2021-11-16,Tuesday,11,False,False,,Semester Break,False,Sunny,30.9,False,37,30,46007,31,1484.1,False,False
2021-11-17,Wednesday,11,False,False,,Semester Break,False,Sunny,27.7,True,46,16,46815,40,1170.38,False,False
2021-11-18,Thursday,11,False,False,,Semester Break,False,Sunny,29.7,False,42,29,44504,27,1648.3,False,False
2021-11-19,Friday,11,False,False,,Semester Break,False,Cloudy,31.6,False,40,21,41407,25,1656.28,False,False
2021-11-20,Saturday,11,True,False,,Semester Break,False,Sunny,30.9,False,64,31,50340,38,1324.74,False,False
2021-11-21,Sunday,11,True,False,,Semester Break,False,Sunny,31.5,False,45,13,48377,32,1511.78,False,False
2021-11-22,Monday,11,False,False,,Semester Break,False,Sunny,32.2,False,32,28,41360,23,1798.26,False,False
2021-11-23,Tuesday,11,False,False,,Semester Break,False,Sunny,30.8,False,36,30,41070,27,1521.11,False,False
2021-11-24,Wednesday,11,False,False,,Semester Break,False,Sunny,29.5,False,39,16,43220,25,1728.8,False,False
2021-11-25,Thursday,11,False,False,,Semester Break,False,Sunny,28.2,False,48,40,49515,29,1707.41,False,False
2021-11-26,Friday,11,False,False,,Semester Break,False,Cloudy,29.9,False,51,19,37811,24,1575.46,False,False
2021-11-27,Saturday,11,True,False,,Semester Break,False,Sunny,29.2,False,52,32,58760,48,1224.17,False,False
2021-11-28,Sunday,11,True,False,,Semester Break,False,Sunny,32.3,False,42,12,44933,27,1664.19,False,False
2021-11-29,Monday,11,False,False,,Semester Break,False,Rainy,30.1,False,50,33,37672,24,1569.67,False,False
2021-11-30,Tuesday,11,False,False,,Semester Break,False,Rainy,29.0,False,37,35,37787,23,1642.91,False,False
2021-12-01,Wednesday,12,False,False,,Semester Break,False,Sunny,28.6,False,42,39,63815,36,1772.64,False,False
2021-12-02,Thursday,12,False,False,,Semester Break,False,Sunny,30.5,True,51,14,73857,49,1507.29,False,False
2021-12-03,Friday,12,False,False,,Semester Break,False,Cloudy,29.8,True,61,19,70251,47,1494.7,False,False
2021-12-04,Saturday,12,True,False,,Semester Break,False,Sunny,29.0,False,58,22,77896,53,1469.74,False,False
2021-12-05,Sunday,12,True,False,,Semester Break,False,Rainy,30.2,False,41,37,65078,51,1276.04,False,False
2021-12-06,Monday,12,False,False,,Semester Break,False,Cloudy,31.3,False,35,30,53762,32,1680.06,False,False
2021-12-07,Tuesday,12,False,False,,Semester Break,False,Rainy,27.7,False,57,53,63256,45,1405.69,False,False
2021-12-08,Wednesday,12,False,False,,Semester Break,False,Cloudy,28.0,False,46,27,57612,32,1800.38,False,False
2021-12-09,Thursday,12,False,False,,Semester Break,False,Sunny,30.6,False,43,14,54247,46,1179.28,False,False
2021-12-10,Friday,12,False,False,,Semester Break,False,Cloudy,30.3,False,41,44,63713,37,1721.97,False,False
2021-12-11,Saturday,12,True,False,,Semester Break,False,Sunny,30.2,False,55,42,73858,46,1605.61,False,False
2021-12-12,Sunday,12,True,False,,Semester Break,False,Sunny,29.3,False,48,21,60558,43,1408.33,False,False
2021-12-13,Monday,12,False,False,,Semester Break,False,Sunny,31.8,False,37,39,56643,33,1716.45,False,False
2021-12-14,Tuesday,12,False,False,,Semester Break,False,Cloudy,28.5,False,44,39,57386,32,1793.31,False,False
2021-12-15,Wednesday,12,False,False,,Semester Break,False,Sunny,29.1,False,40,32,61764,38,1625.37,False,False
2021-12-16,Thursday,12,False,False,,Semester Break,False,Rainy,32.1,False,27,37,54905,39,1407.82,False,False
2021-12-17,Friday,12,False,False,,Semester Break,False,Cloudy,30.0,False,40,18,53675,33,1626.52,False,False
2021-12-18,Saturday,12,True,False,,Semester Break,False,Cloudy,31.3,False,54,32,72838,45,1618.62,False,False
2021-12-19,Sunday,12,True,False,,Semester Break,False,Sunny,29.2,False,59,36,78762,48,1640.88,False,False
2021-12-20,Monday,12,False,False,,Semester Break,False,Rainy,32.5,False,25,16,48751,29,1681.07,False,False
2021-12-21,Tuesday,12,False,False,,Semester Break,False,Sunny,29.9,False,53,35,67006,41,1634.29,False,False
2021-12-22,Wednesday,12,False,False,,Semester Break,False,Sunny,30.1,False,51,38,66661,45,1481.36,False,False
2021-12-23,Thursday,12,False,False,,Semester Break,False,Sunny,28.5,False,39,26,53662,32,1676.94,False,False
2021-12-24,Friday,12,False,False,,Semester Break,False,Cloudy,29.4,False,36,38,63152,40,1578.8,False,False
2021-12-25,Saturday,12,True,True,Christmas Day,Semester Break,False,Rainy,30.1,False,19,22,59302,45,1317.82,False,False
2021-12-26,Sunday,12,True,True,Boxing Day,Semester Break,False,Cloudy,31.7,False,22,23,48733,28,1740.46,False,False
2021-12-27,Monday,12,False,False,,Semester Break,False,Sunny,30.8,False,51,28,68931,46,1498.5,False,False
2021-12-28,Tuesday,12,False,False,,Semester Break,False,Cloudy,28.0,False,29,18,52731,34,1550.91,False,False
2021-12-29,Wednesday,12,False,False,,Semester Break,False,Sunny,28.0,False,43,30,55349,33,1677.24,False,False
2021-12-30,Thursday,12,False,False,,Semester Break,False,Sunny,31.6,False,31,12,51872,39,1330.05,False,False
2021-12-31,Friday,12,False,False,,Semester Break,False,Sunny,31.4,False,31,14,53391,36,1483.08,False,False
2022-01-01,Saturday,1,True,True,New Year's Day,In Session,True,Sunny,29.6,False,62,62,107264,77,1393.04,False,False
2022-01-02,Sunday,1,True,False,,In Session,True,Cloudy,27.6,False,84,84,124625,76,1639.8,False,False
2022-01-03,Monday,1,False,False,,In Session,True,Sunny,30.5,False,80,85,108672,70,1552.46,False,False
2022-01-04,Tuesday,1,False,False,,In Session,True,Sunny,29.5,False,66,58,92604,56,1653.64,False,False
2022-01-05,Wednesday,1,False,False,,In Session,True,Rainy,28.5,False,55,74,87280,58,1504.83,False,False
2022-01-06,Thursday,1,False,False,,In Session,True,Rainy,27.6,False,67,70,99472,73,1362.63,False,False
2022-01-07,Friday,1,False,False,,In Session,True,Cloudy,31.0,False,63,77,90868,62,1465.61,False,False
2022-01-08,Saturday,1,True,False,,In Session,True,Sunny,32.6,False,69,71,115028,70,1643.26,False,False
2022-01-09,Sunday,1,True,False,,In Session,True,Rainy,30.7,False,58,79,105898,62,1708.03,False,False
2022-01-10,Monday,1,False,False,,In Session,True,Sunny,29.7,False,71,68,119733,83,1442.57,False,False
2022-01-11,Tuesday,1,False,False,,In Session,True,Cloudy,27.9,False,73,72,89168,54,1651.26,False,False
2022-01-12,Wednesday,1,False,False,,In Session,True,Cloudy,27.6,False,50,54,90079,60,1501.32,False,False
2022-01-13,Thursday,1,False,False,,In Session,True,Sunny,29.9,False,62,74,94628,53,1785.43,False,False
2022-01-14,Friday,1,False,False,,In Session,True,Cloudy,29.0,False,67,70,99165,60,1652.75,False,False
2022-01-15,Saturday,1,True,False,,In Session,True,Sunny,31.5,False,64,64,133174,76,1752.29,False,False
2022-01-16,Sunday,1,True,False,,In Session,True,Sunny,31.6,False,76,70,113723,74,1536.8,False,False
2022-01-17,Monday,1,False,False,,In Session,True,Sunny,30.5,False,60,72,98308,49,2006.29,False,False
2022-01-18,Tuesday,1,False,False,,In Session,True,Sunny,30.6,False,74,83,112340,60,1872.33,False,False
2022-01-19,Wednesday,1,False,False,,In Session,True,Sunny,28.3,False,63,80,97542,64,1524.09,False,False
2022-01-20,Thursday,1,False,False,,In Session,True,Sunny,30.2,False,71,92,97766,64,1527.59,False,False
2022-01-21,Friday,1,False,False,,In Session,True,Sunny,29.5,False,56,61,99168,53,1871.09,False,False
2022-01-22,Saturday,1,True,False,,In Session,True,Sunny,32.0,False,57,51,103934,89,1167.8,False,False
2022-01-23,Sunday,1,True,False,,In Session,True,Cloudy,30.0,False,67,64,98139,61,1608.84,False,False
2022-01-24,Monday,1,False,False,,In Session,True,Sunny,30.7,False,69,66,97257,62,1568.66,False,False
2022-01-25,Tuesday,1,False,False,,In Session,True,Sunny,27.8,True,82,100,154137,90,1712.63,False,False
2022-01-26,Wednesday,1,False,False,,In Session,True,Sunny,31.9,False,67,76,111428,64,1741.06,False,False
2022-01-27,Thursday,1,False,False,,In Session,True,Sunny,29.1,False,62,66,105448,71,1485.18,False,False
2022-01-28,Friday,1,False,False,,In Session,True,Rainy,29.6,False,57,84,90899,52,1748.06,False,False
2022-01-29,Saturday,1,True,False,,In Session,True,Sunny,29.3,False,70,56,102314,74,1382.62,False,False
2022-01-30,Sunday,1,True,False,,In Session,True,Sunny,29.7,False,78,68,128212,77,1665.09,False,False
2022-01-31,Monday,1,False,False,,In Session,True,Sunny,28.3,True,84,80,123131,78,1578.6,False,False
2022-02-01,Tuesday,2,False,False,,In Session,True,Cloudy,33.1,False,67,79,115229,71,1622.94,False,False
2022-02-02,Wednesday,2,False,False,,In Session,True,Sunny,29.7,False,61,70,103197,63,1638.05,False,False
2022-02-03,Thursday,2,False,False,,In Session,True,Rainy,31.8,False,65,89,105633,75,1408.44,False,False
2022-02-04,Friday,2,False,False,,In Session,True,Sunny,31.6,False,58,66,89514,62,1443.77,False,False
2022-02-05,Saturday,2,True,False,,In Session,True,Sunny,32.3,False,68,73,132119,81,1631.1,False,False
2022-02-06,Sunday,2,True,False,,In Session,True,Cloudy,32.5,False,73,64,115013,70,1643.04,False,False
2022-02-07,Monday,2,False,False,,In Session,True,Sunny,29.8,False,67,68,91724,54,1698.59,False,False
2022-02-08,Tuesday,2,False,False,,In Session,True,Cloudy,29.2,False,65,68,101040,68,1485.88,False,False
2022-02-09,Wednesday,2,False,False,,In Session,True,Sunny,30.3,False,69,74,92737,59,1571.81,False,False
2022-02-10,Thursday,2,False,False,,In Session,True,Sunny,30.6,False,70,71,108278,67,1616.09,False,False
2022-02-11,Friday,2,False,False,,In Session,True,Sunny,29.9,False,73,76,113969,81,1407.02,False,False
2022-02-12,Saturday,2,True,False,,In Session,True,Sunny,30.6,False,87,78,141423,104,1359.84,False,False
2022-02-13,Sunday,2,True,False,,In Session,True,Sunny,33.0,True,91,81,171447,92,1863.55,False,False
2022-02-14,Monday,2,False,False,,Strike,False,Cloudy,32.5,False,35,16,37669,21,1793.76,False,False
2022-02-15,Tuesday,2,False,False,,Strike,False,Cloudy,29.0,False,34,10,31301,19,1647.42,False,False
2022-02-16,Wednesday,2,False,False,,Strike,False,Sunny,32.3,False,41,30,39879,22,1812.68,False,False
2022-02-17,Thursday,2,False,False,,Strike,False,Rainy,31.0,False,29,4,36675,25,1467.0,False,False
2022-02-18,Friday,2,False,False,,Strike,False,Sunny,30.3,False,33,19,46360,31,1495.48,False,False
2022-02-19,Saturday,2,True,False,,Strike,False,Cloudy,31.8,False,50,25,50425,32,1575.78,False,False
2022-02-20,Sunday,2,True,False,,Strike,False,Sunny,31.8,False,37,16,46634,30,1554.47,False,False
2022-02-21,Monday,2,False,False,,Strike,False,Sunny,28.4,False,40,23,40665,26,1564.04,False,False
2022-02-22,Tuesday,2,False,False,,Strike,False,Cloudy,29.9,False,33,5,38494,27,1425.7,False,False
2022-02-23,Wednesday,2,False,False,,Strike,False,Sunny,31.4,False,33,15,38748,25,1549.92,False,False
2022-02-24,Thursday,2,False,False,,Strike,False,Sunny,29.9,False,25,13,35875,24,1494.79,False,False
2022-02-25,Friday,2,False,False,,Strike,False,Sunny,28.4,False,27,11,34340,23,1493.04,False,False
2022-02-26,Saturday,2,True,False,,Strike,False,Sunny,30.5,False,44,11,48177,33,1459.91,False,False
2022-02-27,Sunday,2,True,False,,Strike,False,Sunny,32.3,False,43,11,42646,26,1640.23,False,False
2022-02-28,Monday,2,False,False,,Strike,False,Cloudy,28.3,False,53,16,43720,31,1410.32,False,False
2022-03-01,Tuesday,3,False,False,,Strike,False,Sunny,31.7,False,43,14,41114,27,1522.74,False,False
2022-03-02,Wednesday,3,False,False,,Strike,False,Sunny,32.0,False,50,29,46145,28,1648.04,False,True
2022-03-03,Thursday,3,False,False,,Strike,False,Sunny,34.8,False,36,16,41929,27,1552.93,False,True
2022-03-04,Friday,3,False,False,,Strike,False,Cloudy,30.9,False,38,24,42765,28,1527.32,False,True
2022-03-05,Saturday,3,True,False,,Strike,False,Sunny,32.2,False,36,0,40176,22,1826.18,False,True
2022-03-06,Sunday,3,True,False,,Strike,False,Sunny,35.4,False,35,17,49115,35,1403.29,False,True
2022-03-07,Monday,3,False,False,,Strike,False,Sunny,31.1,False,34,17,37324,25,1492.96,False,True
2022-03-08,Tuesday,3,False,False,,Strike,False,Rainy,34.3,False,24,6,34832,23,1514.43,False,True
2022-03-09,Wednesday,3,False,False,,Strike,False,Sunny,33.2,False,30,8,38211,27,1415.22,False,True
